,Y0,Y1,Y2,Q0,Q1,Q2,Ci,Cm
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,5.0
0.013925180182695411,1.6450991991715697e-08,9.127223172823824e-07,6.859120477950079e-05,1.944172980439893e-10,1.0829183899102017e-08,8.955127704986438e-07,0.09999998607482079,4.999999076448499
0.031387005208463103,3.494757127948186e-08,4.3028104243868385e-06,0.0007189221654369137,2.037621794860363e-09,2.4978004391153477e-07,4.547821811650348e-05,0.09999996861299972,4.999995447409532
0.0488488302342308,4.950485365329677e-08,9.235843315266327e-06,0.002370378882518584,6.8352962329030715e-09,1.2658203652146569e-06,0.0003506658476044495,0.0999999511511817,4.99998949833632
0.07013745581482474,6.162131504345201e-08,1.576542133323611e-05,0.005690548672146734,1.6907701814079993e-08,4.280988441756812e-06,0.0016432370996672684,0.09999992986256878,4.999979953590225
0.0994204887602737,7.065151805572973e-08,2.360377644842621e-05,0.011626979715711638,3.648975686251644e-08,1.2072202524167496e-05,0.0061921887410792565,0.09999990057956067,4.999964324021027
0.12805570280833897,7.458157400873724e-08,2.919903769869604e-05,0.017679164702724823,5.9313878228802874e-08,2.317383986276141e-05,0.014359315361420905,0.09999987194437919,4.999947627122438
0.17271470756723933,7.672776901796491e-08,3.451627802234677e-05,0.02580378357948057,9.789727581044086e-08,4.4969795277809857e-05,0.03385377722317984,0.09999982728544159,4.9999205139267
0.23880213733451966,7.736391585040365e-08,3.802115172516372e-05,0.03374169718789473,1.5689873009438507e-07,8.225224484381666e-05,0.07345407544281343,0.0999997611981478,4.999879726603431
0.33966156948420906,7.745484566020795e-08,3.9583263642811274e-05,0.03909320042807414,2.4760375912628954e-07,0.0001431649684273443,0.14643855440714565,0.09999966033900737,4.999817251767929
0.4731565707480686,7.745936568538566e-08,3.994516843605743e-05,0.04095058949432615,3.677453819636666e-07,0.00022552184747383662,0.2508901745417855,0.09999952684454864,4.99973453298409
0.6461626001098915,7.745942574075022e-08,3.9993539297428385e-05,0.041308794534374034,5.234498919298976e-07,0.0003326742351032508,0.3889514000173378,0.09999935383948752,4.999627332225599
0.9209999076099175,7.745932257149311e-08,3.9995874223212734e-05,0.04134287906336883,7.708016078482773e-07,0.0005029661158465505,0.6089135730049755,0.09999907900433358,4.99945703800993
1.5076183769680218,7.745909551883589e-08,3.999306378166605e-05,0.041338072431121295,1.2987519895742123e-06,0.0008664282608257458,1.0784449358299542,0.09999849239298754,4.999093578675392
2.507618376968022,7.745870823330111e-08,3.998811207296076e-05,0.0413280841687754,2.1987342116580933e-06,0.001485953700244173,1.878692981747641,0.09999749241306352,4.998474058187683
3.507618376968022,7.745832094127578e-08,3.998315678721257e-05,0.04131805567699042,3.098707433972525e-06,0.002105399271178343,2.6787428196946723,0.09999649244313925,4.997854617572035
4.507618376968022,7.745793365072855e-08,3.997820187899165e-05,0.04130802706934213,3.998671656601528e-06,0.00272476498035301,3.4785944532321844,0.09999549248321463,4.997235256817768
5.507618376968022,7.745754636209249e-08,3.997324759322141e-05,0.04129800078732062,4.898626879634775e-06,0.003344050838203015,4.278247929636648,0.09999449253328956,4.996615975914204
6.507618376968022,7.745715907539148e-08,3.9968293945152304e-05,0.041287976980720814,5.798573103162242e-06,0.003963256855391499,5.077703298824684,0.09999349259336393,4.9959967748506635
7.507618376968022,7.74567717906268e-08,3.996334093565896e-05,0.041277955658177524,6.698510327273923e-06,0.004582383042594507,5.876960610863771,0.09999249266343765,4.99537765361647
8.507618376968022,7.745638450779856e-08,3.995838856471609e-05,0.041267936819632665,7.5984385520598124e-06,0.0052014294104875064,6.676019915818588,0.09999149274351063,4.994758612200948
9.507618376968022,7.745599722690674e-08,3.9953436832242046e-05,0.04125792046449313,8.498357777609902e-06,0.005820395969744546,7.474881263741539,0.09999049283358276,4.994139650593423
10.507618376968022,7.74556099479513e-08,3.99484857381517e-05,0.04124790659213302,9.398268004014184e-06,0.006439282731038198,8.273544704672165,0.09998949293365393,4.993520768783224
11.507618376968022,7.745522267093226e-08,3.994353528235969e-05,0.04123789520192458,1.029816923136265e-05,0.0070580897050395615,9.072010288637115,0.09998849304372405,4.992901966759678
12.507618376968022,7.745483539584958e-08,3.9938585464780656e-05,0.04122788629324014,1.119806145974529e-05,0.007676816902418256,9.870278065650147,0.09998749316379302,4.992283244512117
